customer_id,sim_number,mobile_number,network_type,sim_type,activation_date,status
CUST00355,89227451776304931531,9278792447,4G,Postpaid,2024-09-12,Active
CUST00356,89233173836428551530,9406686799,5G,Prepaid,2026-02-11,Active
CUST00357,89773180933281384038,9613769823,4G,Postpaid,2021-12-19,Inactive
CUST00358,89251179087577774462,9825930878,4G,Postpaid,2023-12-11,Active
CUST00359,89901009958509115322,9128121263,5G,Postpaid,2026-02-20,Suspended
CUST00360,89034847880047245712,9671026225,5G,Postpaid,2021-07-08,Inactive
CUST00361,89280720090154668079,9562844372,5G,Postpaid,2025-08-10,Active
CUST00362,89553961168478040572,9125200432,5G,Postpaid,2022-01-07,Suspended
CUST00363,89974196453757394266,9281247966,4G,Prepaid,2025-08-17,Suspended
CUST00364,89958330539819371759,9303172940,4G,Postpaid,2024-09-22,Active
CUST00365,89147934423665942323,9137684814,5G,Prepaid,2025-06-05,Suspended
CUST00366,89789614194466445370,9991845192,5G,Postpaid,2022-07-17,Active
CUST00367,89218509320656702737,9653851940,5G,Prepaid,2024-01-21,Inactive
CUST00368,89998129179998908839,9459340107,4G,Postpaid,2022-09-28,Suspended
CUST00369,89767270621987161020,9799722575,4G,Postpaid,2024-04-14,Suspended
CUST00370,89505149922892141558,9593122725,5G,Prepaid,2022-11-08,Inactive
CUST00371,89317470590856417504,9955030795,5G,Postpaid,2024-08-17,Suspended
CUST00372,89475142202129907561,9677239677,5G,Prepaid,2023-07-15,Inactive
CUST00373,89577122907002855823,9516380662,4G,Prepaid,2025-08-05,Suspended
CUST00374,89516019033271766641,9409907372,5G,Prepaid,2023-06-28,Inactive
CUST00375,89230978119454488087,9648036145,4G,Postpaid,2021-07-09,Active
CUST00376,89261263983350493677,9291956505,5G,Postpaid,2025-11-09,Active
CUST00377,89985726260561418923,9492283560,5G,Prepaid,2021-12-02,Suspended
CUST00378,89119629928425087639,9351174863,5G,Prepaid,2024-06-28,Suspended
CUST00379,89103389280798419710,9058460704,4G,Postpaid,2024-02-01,Suspended
CUST00380,89519917393169746279,9175931726,5G,Postpaid,2025-04-27,Suspended
CUST00381,89909182490676533633,9456314796,4G,Prepaid,2023-11-01,Suspended
CUST00382,89965724674688501626,9508899755,4G,Postpaid,2025-01-03,Suspended
CUST00383,89152138022517509422,9997881668,4G,Postpaid,2024-03-24,Active
CUST00384,89574455009861918802,9119888744,5G,Postpaid,2022-04-30,Active
CUST00385,89577790554960155989,9177854574,4G,Postpaid,2023-01-30,Active
CUST00386,89588743335655948847,9608558834,5G,Postpaid,2023-03-31,Inactive
CUST00387,89413260494352923056,9327541156,4G,Prepaid,2021-07-18,Inactive
CUST00388,89272773820264076558,9701562669,4G,Prepaid,2025-11-06,Suspended
CUST00389,89858720000234143235,9279200854,4G,Postpaid,2021-08-03,Inactive
CUST00390,89755142033833790846,9646066493,4G,Prepaid,2022-11-10,Suspended
CUST00391,89675845769415867651,9558388333,4G,Prepaid,2025-11-26,Suspended
CUST00392,89711812987169455548,9325485928,4G,Prepaid,2022-04-06,Suspended
CUST00393,89443222087754629693,9665347971,5G,Postpaid,2021-11-02,Active
CUST00394,89150842145100973520,9281000326,4G,Prepaid,2021-07-30,Inactive
CUST00395,89333887000790131985,9780886449,4G,Postpaid,2023-11-26,Inactive
CUST00396,89205618741851954746,9776502942,5G,Postpaid,2023-02-14,Active
CUST00397,89375098710428832227,9229153537,5G,Postpaid,2024-11-11,Suspended
CUST00398,89720334828991182769,9197661624,5G,Prepaid,2022-08-14,Active
CUST00399,89460193084470945225,9801070177,4G,Postpaid,2022-07-03,Active
CUST00400,89476842838883015433,9083486491,5G,Postpaid,2024-12-05,Active
CUST00401,89524345292786321185,9783123315,4G,Prepaid,2023-02-07,Suspended
CUST00402,89393983437845374834,9762174103,5G,Prepaid,2023-10-29,Inactive
CUST00403,89599619403873072102,9416486689,5G,Postpaid,2025-05-01,Inactive
CUST00404,89067550576853443467,9732786028,5G,Prepaid,2025-01-25,Active
CUST00405,89225962561476862498,9555012199,4G,Postpaid,2022-05-01,Inactive
CUST00406,89753939300344647911,9995253595,5G,Prepaid,2024-07-23,Inactive
CUST00407,89647400056161846487,9965497059,4G,Postpaid,2026-06-17,Suspended
CUST00408,89078896085223296234,9991452102,4G,Prepaid,2022-10-26,Active
CUST00409,89462388506509431060,9870713604,5G,Postpaid,2023-11-22,Suspended
CUST00410,89357234796469009478,9100468797,5G,Prepaid,2022-07-25,Active
CUST00411,89369662609333173612,9008486542,4G,Postpaid,2022-12-13,Inactive
CUST00412,89874618722497958423,9686222905,4G,Prepaid,2023-10-09,Inactive
CUST00413,89567543005368545129,9710567392,5G,Postpaid,2023-12-16,Active
CUST00414,89483037597553412132,9070648723,4G,Postpaid,2022-10-13,Active
CUST00415,89372291467156586534,9951752047,5G,Prepaid,2025-11-12,Suspended
CUST00416,89289828136833652808,9483076273,5G,Postpaid,2024-01-31,Inactive
CUST00417,89401726370273113749,9382743832,5G,Postpaid,2022-05-03,Inactive
CUST00418,89243244995967761615,9506348373,4G,Prepaid,2025-01-03,Active
CUST00419,89521972456710681508,9146467503,4G,Prepaid,2022-12-04,Inactive
CUST00420,89890709160444746108,9418520397,4G,Prepaid,2025-01-17,Suspended
CUST00421,89102692669929503982,9044330509,4G,Prepaid,2021-10-05,Active
CUST00422,89844313204713243936,9096008768,4G,Postpaid,2023-08-01,Inactive
CUST00423,89769270604256120471,9584225277,5G,Postpaid,2023-11-19,Suspended
CUST00424,89703394454023723972,9556442927,4G,Prepaid,2022-08-15,Suspended
CUST00425,89801942897826381522,9193252674,4G,Prepaid,2025-11-11,Inactive
CUST00426,89977638013684658410,9216609523,5G,Prepaid,2024-01-08,Active
CUST00427,89764199119087813716,9871420357,4G,Postpaid,2023-06-14,Suspended
CUST00428,89305114960783618595,9312404938,5G,Prepaid,2023-01-10,Active
CUST00429,89412749257148305044,9231755337,5G,Postpaid,2025-11-10,Inactive
CUST00430,89739419770312727106,9763065858,5G,Postpaid,2023-11-17,Active
CUST00431,89787125801007914566,9546991589,5G,Postpaid,2023-02-08,Suspended
CUST00432,89453811595767210119,9037858144,5G,Prepaid,2025-11-23,Active
CUST00433,89650987128849640543,9876190750,4G,Postpaid,2022-11-29,Active
CUST00434,89689464917731630627,9155510749,5G,Prepaid,2022-07-02,Active
CUST00435,89922014536451254364,9611588901,5G,Postpaid,2024-02-25,Suspended
CUST00436,89912478530209264497,9872970126,5G,Prepaid,2026-02-18,Active
CUST00437,89104647202079559149,9624206051,5G,Prepaid,2024-01-04,Active
CUST00438,89291652009049076670,9769054352,5G,Prepaid,2023-02-06,Inactive
CUST00439,89470568066400218642,9194719023,4G,Postpaid,2026-04-05,Inactive
CUST00440,89556254226506304416,9107325759,5G,Prepaid,2026-05-06,Suspended
CUST00441,89494535256103691628,9303489905,5G,Postpaid,2022-09-18,Active
CUST00442,89865062985923297502,9172104631,4G,Prepaid,2025-08-28,Inactive
CUST00443,89974364967731596832,9701987835,5G,Prepaid,2021-06-30,Suspended
CUST00444,89218131515194742881,9459318131,4G,Prepaid,2026-06-13,Inactive
CUST00445,89393992012776023431,9709973413,5G,Postpaid,2026-03-21,Inactive
CUST00446,89945113436060771313,9407647186,4G,Postpaid,2026-05-09,Active
CUST00447,89763256337259266750,9681314539,4G,Prepaid,2026-03-31,Inactive
CUST00448,89103007672000732723,9207845845,5G,Prepaid,2024-08-24,Suspended
CUST00449,89030951247412754365,9227760218,5G,Prepaid,2023-01-11,Inactive
CUST00450,89999845083737698956,9725279344,4G,Prepaid,2026-01-06,Inactive
CUST00451,89740100422021585365,9906774210,5G,Postpaid,2025-01-24,Active
CUST00452,89592965397642234174,9344371084,4G,Postpaid,2024-02-17,Active
CUST00453,89161143393143439838,9542373534,5G,Prepaid,2025-07-25,Inactive
CUST00454,89263015779409059690,9868983225,4G,Postpaid,2023-08-30,Active
CUST00455,89390768384123611136,9227746903,5G,Prepaid,2024-05-09,Suspended
CUST00456,89061901552564987674,9137058775,5G,Postpaid,2024-01-19,Inactive
CUST00457,89213170589536645776,9120040234,4G,Prepaid,2022-09-27,Active
CUST00458,89503051000102532581,9387384535,4G,Postpaid,2025-07-15,Active
CUST00459,89317763310714683881,9156383666,4G,Prepaid,2026-02-22,Inactive
CUST00460,89448306217392230651,9586949199,5G,Postpaid,2023-01-23,Suspended
CUST00461,89241170384868174791,9134455329,5G,Postpaid,2022-08-29,Active
CUST00462,89520319341358188017,9375942831,5G,Postpaid,2021-12-01,Inactive
CUST00463,89179440591498735552,9663342809,4G,Prepaid,2022-03-11,Active
CUST00464,89742532422320690686,9416824977,4G,Prepaid,2024-09-30,Suspended
CUST00465,89509030186202841854,9491140654,4G,Prepaid,2023-08-11,Active
CUST00466,89887269927672649408,9126749075,4G,Postpaid,2023-01-26,Suspended
CUST00467,89563371441189565930,9383456293,4G,Postpaid,2022-08-02,Active
CUST00468,89338443896334814167,9956515822,5G,Postpaid,2022-06-18,Inactive
CUST00469,89078640977777471422,9476059676,5G,Prepaid,2023-03-01,Inactive
CUST00470,89491198262308136594,9249833441,5G,Postpaid,2025-12-18,Suspended
CUST00471,89573954092705141716,9969389252,4G,Prepaid,2026-04-05,Active
CUST00472,89490690700242459894,9937352908,5G,Postpaid,2021-09-12,Active
CUST00473,89631586285323319164,9168674478,5G,Postpaid,2022-09-03,Inactive
CUST00474,89769829240654212028,9207181169,5G,Prepaid,2021-10-30,Active
CUST00475,89380392442546629997,9826971870,4G,Prepaid,2025-03-28,Inactive
CUST00476,89622458604885778408,9987405419,5G,Prepaid,2021-08-31,Inactive
CUST00477,89110992959895679227,9985117426,4G,Prepaid,2022-05-03,Suspended
CUST00478,89866005407576279611,9274045122,4G,Postpaid,2021-10-11,Suspended
CUST00479,89222207429257789827,9708103574,5G,Postpaid,2025-05-12,Inactive
CUST00480,89074068174063855245,9910049246,4G,Postpaid,2023-06-11,Active
CUST00481,89411770591361856201,9854997263,5G,Prepaid,2022-01-17,Active
CUST00482,89451672626596163502,9810866704,4G,Prepaid,2023-04-30,Active
CUST00483,89142235480149609144,9790354064,5G,Postpaid,2023-08-21,Active
CUST00484,89805794113328348410,9598488769,4G,Postpaid,2022-12-19,Active
CUST00485,89848201856545342625,9841212349,5G,Prepaid,2024-04-09,Suspended
CUST00486,89346282446683121136,9937062723,4G,Prepaid,2024-01-18,Inactive
CUST00487,89277349105342132997,9436113887,4G,Postpaid,2024-01-21,Suspended
CUST00488,89793468145931002298,9162984754,4G,Postpaid,2022-10-29,Active
CUST00489,89651813382244924424,9096461469,4G,Postpaid,2021-08-28,Inactive
CUST00490,89363756261213621178,9560166858,5G,Postpaid,2022-10-14,Suspended
CUST00491,89344772879522873637,9895324975,4G,Prepaid,2022-10-06,Active
CUST00492,89137688582225342364,9361999326,5G,Postpaid,2022-02-21,Active
CUST00493,89113235021351248599,9615742368,4G,Prepaid,2025-05-06,Inactive
CUST00494,89367670869420680282,9803717186,5G,Prepaid,2023-07-26,Active
CUST00495,89530316539331216913,9461204654,5G,Prepaid,2024-12-26,Active
CUST00496,89088845794706705006,9663636381,5G,Prepaid,2021-07-15,Inactive
CUST00497,89375209064136797540,9223042103,5G,Prepaid,2022-01-03,Active
CUST00498,89940967949593682434,9487937012,4G,Prepaid,2025-06-21,Suspended
CUST00499,89021309256663174438,9793775901,5G,Prepaid,2023-04-08,Inactive
CUST00500,89303163959118996184,9929201337,4G,Prepaid,2022-01-25,Active
CUST00501,89793078300665335672,9740850749,4G,Postpaid,2025-06-14,Active
CUST00502,89839889240911160914,9928236964,5G,Prepaid,2024-06-21,Active
CUST00503,89996543175305776985,9831380033,4G,Prepaid,2023-05-09,Suspended
CUST00504,89073590074012366649,9736140476,4G,Postpaid,2021-11-04,Inactive
CUST00505,89820636617187894652,9615818110,4G,Postpaid,2024-04-23,Active
CUST00506,89678206175698786367,9292231978,4G,Postpaid,2021-08-30,Active
CUST00507,89413344537607755622,9201089810,4G,Prepaid,2022-08-11,Inactive
CUST00508,89527797588706449132,9227478301,4G,Prepaid,2025-12-26,Suspended
CUST00509,89375587676017219821,9088344425,4G,Postpaid,2023-05-08,Active
CUST00510,89165768898833757611,9249417858,4G,Prepaid,2022-10-06,Suspended
CUST00511,89059781538255346169,9702392831,5G,Prepaid,2024-10-18,Active
CUST00512,89540252045794748163,9719104397,5G,Prepaid,2022-07-09,Inactive
CUST00513,89296717845493944477,9102425059,4G,Postpaid,2022-12-03,Active
CUST00514,89354484423902879852,9062684418,5G,Postpaid,2023-01-16,Active
CUST00515,89698294298971340335,9896176872,5G,Prepaid,2023-10-22,Suspended
CUST00516,89984275571849620299,9042975810,4G,Postpaid,2023-05-03,Suspended
CUST00517,89834696488513930272,9008259230,5G,Prepaid,2025-09-03,Active
CUST00518,89773054639998916190,9176825152,5G,Prepaid,2024-01-08,Active
CUST00519,89337974301043189120,9960546905,4G,Prepaid,2026-01-11,Suspended
CUST00520,89883759702635371775,9951704204,4G,Prepaid,2024-06-15,Active
CUST00521,89963772486507363614,9878875263,4G,Postpaid,2022-01-15,Active
CUST00522,89524082416995153533,9844133358,5G,Postpaid,2024-02-15,Inactive
CUST00523,89413841774118428773,9103770023,4G,Postpaid,2022-11-24,Suspended
CUST00524,89775320900719781471,9235062741,5G,Prepaid,2024-02-02,Inactive
CUST00525,89734902506273706854,9883286041,4G,Postpaid,2024-07-04,Suspended
CUST00526,89444553731332289412,9354349189,5G,Postpaid,2024-01-11,Inactive
CUST00527,89354748847082177622,9574643330,5G,Prepaid,2025-04-27,Inactive
CUST00528,89811127710709571462,9058181585,4G,Prepaid,2023-03-15,Active
CUST00529,89879619208501026439,9629258099,4G,Postpaid,2023-02-13,Inactive
CUST00530,89508707977485450170,9437333129,5G,Postpaid,2025-05-29,Suspended
CUST00531,89349468277654518307,9556850220,4G,Postpaid,2025-05-12,Inactive
CUST00532,89127994854462556356,9847927951,5G,Postpaid,2024-04-04,Suspended
CUST00533,89243052096733733886,9465183591,4G,Prepaid,2023-09-15,Active
CUST00534,89155691534444703373,9201407983,4G,Postpaid,2023-09-16,Active
CUST00535,89225234813505682632,9771601083,4G,Prepaid,2024-04-15,Inactive
CUST00536,89067200078161109483,9499632155,5G,Prepaid,2021-11-15,Suspended
CUST00537,89295212215921465582,9753175286,5G,Postpaid,2021-07-28,Active
CUST00538,89994703132823924098,9240002593,5G,Prepaid,2024-05-31,Inactive
CUST00539,89316491344049634186,9183500228,5G,Postpaid,2023-09-01,Inactive
CUST00540,89634452808574124768,9897578423,5G,Prepaid,2022-03-25,Suspended
CUST00541,89391590762946367727,9802642149,4G,Prepaid,2022-03-22,Suspended
CUST00542,89264986830850672090,9634477927,4G,Prepaid,2025-12-08,Suspended
CUST00543,89133743992483021087,9205515704,5G,Prepaid,2025-11-04,Inactive
CUST00544,89485596633387469919,9304349481,4G,Prepaid,2026-04-06,Active
CUST00545,89158425614293831159,9687443373,4G,Postpaid,2022-02-21,Inactive
CUST00546,89015980728547894109,9029030081,5G,Postpaid,2023-02-04,Active
CUST00547,89971306667981267599,9111407559,4G,Prepaid,2021-12-26,Suspended
CUST00548,89716087768654866299,9163484430,4G,Prepaid,2025-10-04,Inactive
CUST00549,89826924393594109083,9475508238,5G,Postpaid,2022-04-29,Inactive
CUST00550,89557993968330933532,9137195880,5G,Prepaid,2024-11-30,Active
CUST00551,89917533738993082764,9714635542,4G,Prepaid,2025-02-12,Inactive
CUST00552,89781575920985202790,9638720323,4G,Prepaid,2022-10-06,Active
CUST00553,89961251031670861890,9704943274,5G,Postpaid,2024-08-16,Inactive
CUST00554,89198588661545505955,9558592458,4G,Prepaid,2022-11-08,Inactive
CUST00555,89657849699793687287,9310818548,5G,Postpaid,2025-08-17,Inactive
CUST00556,89430718940567647719,9143882737,5G,Prepaid,2025-08-21,Inactive
CUST00557,89133594675625528752,9944718132,5G,Postpaid,2026-03-03,Inactive
CUST00558,89732643534713791511,9214613354,4G,Postpaid,2023-07-23,Inactive
CUST00559,89353147042499317800,9370255563,4G,Prepaid,2022-09-21,Active
CUST00560,89815910668448117917,9157718074,4G,Prepaid,2023-06-14,Active
CUST00561,89927596024503895207,9396652851,4G,Prepaid,2025-11-02,Inactive
CUST00562,89433570518915792319,9082745745,4G,Postpaid,2026-04-02,Suspended
CUST00563,89290705810064185903,9925076337,4G,Prepaid,2025-05-08,Active
CUST00564,89237863014211773488,9353712146,5G,Postpaid,2024-05-19,Inactive
CUST00565,89098071524105047441,9009583042,4G,Postpaid,2024-05-11,Suspended
CUST00566,89509206860752776200,9310265574,4G,Prepaid,2023-12-22,Active
CUST00567,89668027464491876275,9493667352,5G,Prepaid,2022-09-03,Suspended
CUST00568,89838446376688639112,9834028974,4G,Postpaid,2024-09-20,Suspended
CUST00569,89477520474703242644,9934964793,5G,Postpaid,2025-05-10,Suspended
CUST00570,89964768362641412467,9562154262,5G,Postpaid,2022-07-01,Active
CUST00571,89589389902540437894,9889267013,4G,Prepaid,2023-07-14,Inactive
CUST00572,89604978362674553631,9166732217,4G,Postpaid,2022-07-17,Active
CUST00573,89580552611433972552,9414477204,4G,Postpaid,2022-02-16,Active
CUST00574,89697258273400955150,9769791627,4G,Prepaid,2021-10-26,Active
CUST00575,89820813805465422695,9396063007,5G,Postpaid,2022-11-14,Inactive
CUST00576,89575964950185387376,9389178735,4G,Postpaid,2023-12-05,Suspended
CUST00577,89758735279409709083,9211878162,5G,Prepaid,2023-10-03,Inactive
CUST00578,89543453972779958833,9351059734,5G,Prepaid,2021-12-21,Inactive
CUST00579,89194697814637073150,9500947947,5G,Prepaid,2024-10-20,Suspended
CUST00580,89209089242777811737,9616629087,4G,Prepaid,2022-04-21,Active
CUST00581,89839180804619905053,9636776396,5G,Postpaid,2024-03-13,Inactive
CUST00582,89277421522995721601,9273600755,4G,Prepaid,2023-01-11,Active
CUST00583,89181354823630196425,9841383890,4G,Postpaid,2025-05-17,Active
CUST00584,89775637540682463454,9528207907,5G,Postpaid,2022-08-20,Inactive
CUST00585,89146829886585334412,9825616640,5G,Postpaid,2024-03-12,Inactive
CUST00586,89911993708640259770,9802224466,5G,Postpaid,2023-12-05,Active
CUST00587,89859859418145273182,9175866626,5G,Prepaid,2023-09-02,Suspended
CUST00588,89345421164468162633,9438833923,4G,Prepaid,2022-01-28,Inactive
CUST00589,89578525312401117148,9912691764,5G,Prepaid,2022-05-08,Suspended
CUST00590,89276189377598864223,9427359840,4G,Prepaid,2024-03-11,Suspended
CUST00591,89993675697316379140,9547209264,4G,Prepaid,2024-07-14,Inactive
CUST00592,89841046795563135191,9967947189,4G,Prepaid,2021-07-28,Active
CUST00593,89642072406497647731,9807310017,4G,Postpaid,2024-12-26,Active
CUST00594,89251811998897689918,9600220036,5G,Prepaid,2024-01-16,Suspended
CUST00595,89431387216771500921,9822355220,4G,Prepaid,2024-05-09,Active
CUST00596,89938394423896714254,9456212025,5G,Prepaid,2023-09-05,Suspended
CUST00597,89967608868011073799,9411396545,5G,Postpaid,2023-07-19,Suspended
CUST00598,89124596898286287956,9517656983,4G,Prepaid,2026-02-18,Suspended
CUST00599,89399059812114922429,9509262897,4G,Prepaid,2025-12-17,Suspended
CUST00600,89441284720620425174,9031430614,5G,Postpaid,2026-05-09,Suspended
CUST00601,89636892445267889553,9858994709,4G,Prepaid,2022-04-01,Inactive
CUST00602,89225320417881052490,9981892371,5G,Prepaid,2023-06-14,Suspended
CUST00603,89947998288684578742,9907113646,4G,Prepaid,2023-07-09,Suspended
CUST00604,89481372932900721378,9887858039,5G,Prepaid,2024-09-06,Suspended
CUST00605,89313981673435180448,9779053875,5G,Postpaid,2023-07-27,Active
CUST00606,89865208358192226880,9429703977,5G,Postpaid,2021-11-29,Active
CUST00607,89560686423489233586,9004143269,5G,Postpaid,2025-04-01,Inactive
CUST00608,89431418195896676664,9042320086,4G,Prepaid,2024-10-12,Inactive
CUST00609,89772682933724065596,9334878193,5G,Prepaid,2021-12-25,Inactive
CUST00610,89691922995428098837,9147467573,5G,Postpaid,2025-09-20,Inactive
CUST00611,89550922306360414492,9415617312,4G,Prepaid,2024-07-24,Inactive
CUST00612,89357392536392286288,9197924761,5G,Postpaid,2021-11-16,Active
CUST00613,89494841352966414674,9353005684,4G,Prepaid,2021-09-09,Suspended
CUST00614,89156861534414399729,9734069754,4G,Postpaid,2021-11-18,Inactive
CUST00615,89768403714179073486,9630150892,4G,Prepaid,2023-05-20,Active
